-85688.09212542018
-101682.97112057565
-84341.63372599574
-60897.40625268983
-107113.48447532365
-92965.21935559117
-57919.81432576831
-30902.276923428195
-69776.77112884648
-58907.98651661804
-35792.423716748366
-23596.707376964096
-46244.21756857592
-47401.575152940684
-38426.2553550245
-12770.370890517725
-12432.541485119005
-36702.26080174902
-1937.2071822394203
-28706.255310464458
-29063.33727009559
-4527.982494412773
-4996.433043638993
-10942.125337385503
-40727.658396676954
-2051.049235521227
-20456.895329029645
-59046.94912210672
-45959.99948860812
-11610.147216746616
-14782.57720185839
-6045.098824851869
-11207.765130974187
-30903.538530262424
-12828.432285394352
-5362.571415913515
-18838.993059643788
-6816.761690903479
-12965.063473990731
-52883.342120761474
-23417.16866348152
-6640.465076821328
-4672.110242683176
-3496.548870317972
-5953.712157124784
-10935.520891771794
-1287.271474786381
-5047.822313293011
-7687.851330854752
-3424.2689059071463
-12015.228156357196
-21016.301675477927
-20124.531389393927
-6808.010968846752
-9230.936327971163
-19559.25436054061
-7805.905970488591
2709.047986196185
-6050.9900545465625
-1864.05922836655
-17474.967731172346
-17365.645528019693
